,Filepath,Sequence,Frame,Set
1643,/home/admin/data/esmart_wip/20210711_174204_17244.jpg,20210711174204,17244,val
3612,/home/admin/data/esmart_wip/2021_08_12_14_53_26_786.jpg,20210812145326,786,val
4780,/home/admin/data/esmart_wip/run_7_9406.jpg,run7,9406,val
3975,/home/admin/data/esmart_wip/gabriel_28119.jpg,gabriel,28119,val
456,/home/admin/data/esmart_wip/20210630_083253_10599.jpg,20210630083253,10599,val
4129,/home/admin/data/esmart_wip/out_14929.jpg,out,14929,val
4482,/home/admin/data/esmart_wip/run_5_13591.jpg,run5,13591,val
6479,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220227-134325 Data Log_9512.jpg,Log-20220227-134325 Data Log,9512,val
2988,/home/admin/data/esmart_wip/20210807_104028_9018.jpg,20210807104028,9018,val
3175,/home/admin/data/esmart_wip/20211129_205422_14751.0.jpg,20211129205422,14751,val
2579,/home/admin/data/esmart_wip/20210724_141043_27078.jpg,20210724141043,27078,val
5716,/home/admin/data/esmart_wip/Log-20220130-104657 Data Log_31355.jpg,Log-20220130-104657 Data Log,31355,val
1822,/home/admin/data/esmart_wip/20210711_174204_7680.jpg,20210711174204,7680,val
5458,/home/admin/data/esmart_wip/Log-20220218-091055 Data Log_50216.jpg,Log-20220218-091055 Data Log,50216,val
1039,/home/admin/data/esmart_wip/20210630_202648_13092.jpg,20210630202648,13092,val
2795,/home/admin/data/esmart_wip/20210807_104028_17676.jpg,20210807104028,17676,val
6050,/home/admin/data/esmart_wip/Log-20220324-064020_2667.jpg,Log-20220324-064020,2667,val
2889,/home/admin/data/esmart_wip/20210807_104028_31176.jpg,20210807104028,31176,val
3387,/home/admin/data/esmart_wip/20211130_080737_36643.0.jpg,20211130080737,36643,val
6677,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220219-131608 Data Log_29793.jpg,Log-20220219-131608 Data Log,29793,val
4131,/home/admin/data/esmart_wip/out_14949.jpg,out,14949,val
6340,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-143049 Data Log_6153.jpg,Log-20220121-143049 Data Log,6153,val
3942,/home/admin/data/esmart_wip/gabriel_20988.jpg,gabriel,20988,val
5714,/home/admin/data/esmart_wip/Log-20220130-104657 Data Log_31291.jpg,Log-20220130-104657 Data Log,31291,val
3853,/home/admin/data/esmart_wip/2021_11_23_alex_dashcam_7315.0.jpg,20211123alexdashcam,7315,val
2400,/home/admin/data/esmart_wip/20210724_133321_35184.jpg,20210724133321,35184,val
4264,/home/admin/data/esmart_wip/out_2958.jpg,out,2958,val
2360,/home/admin/data/esmart_wip/20210724_133321_26802.jpg,20210724133321,26802,val
6251,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-134942 Data Log_13665.jpg,Log-20220121-134942 Data Log,13665,val
2513,/home/admin/data/esmart_wip/20210724_141043_16122.jpg,20210724141043,16122,val
2125,/home/admin/data/esmart_wip/20210715_175810_5934.jpg,20210715175810,5934,val
1847,/home/admin/data/esmart_wip/20210715_085351_12672.jpg,20210715085351,12672,val
4879,/home/admin/data/esmart_wip/run_9_6254.jpg,run9,6254,val
2875,/home/admin/data/esmart_wip/20210807_104028_28927.jpg,20210807104028,28927,val
1539,/home/admin/data/esmart_wip/20210711_110911_54930.jpg,20210711110911,54930,val
2259,/home/admin/data/esmart_wip/20210724_133321_12894.jpg,20210724133321,12894,val
896,/home/admin/data/esmart_wip/20210630_192517_4482.jpg,20210630192517,4482,val
4823,/home/admin/data/esmart_wip/run_9_2347.jpg,run9,2347,val
6634,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220219-161929 Data Log_34652.jpg,Log-20220219-161929 Data Log,34652,val
4292,/home/admin/data/esmart_wip/out_2998.jpg,out,2998,val
5142,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_7298.jpg,Log-20220120-180147 Data Log,7298,val
3899,/home/admin/data/esmart_wip/gabriel_11742.jpg,gabriel,11742,val
5281,/home/admin/data/esmart_wip/Log-20220218-091055 Data Log_4612.jpg,Log-20220218-091055 Data Log,4612,val
3995,/home/admin/data/esmart_wip/gabriel_31110.jpg,gabriel,31110,val
4364,/home/admin/data/esmart_wip/out_5268.jpg,out,5268,val
6506,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220227-134325 Data Log_22811.jpg,Log-20220227-134325 Data Log,22811,val
3516,/home/admin/data/esmart_wip/2021_08_12_14_53_26_2736.jpg,20210812145326,2736,val
6052,/home/admin/data/esmart_wip/Log-20220324-064020_4279.jpg,Log-20220324-064020,4279,val
4276,/home/admin/data/esmart_wip/out_29763.jpg,out,29763,val
6192,/home/admin/data/esmart_wip/Log-20220324-064020_73203.jpg,Log-20220324-064020,73203,val
3951,/home/admin/data/esmart_wip/gabriel_23400.jpg,gabriel,23400,val
1659,/home/admin/data/esmart_wip/20210711_174204_2046.jpg,20210711174204,2046,val
5830,/home/admin/data/esmart_wip/Log-20220123-124034 Data Log_22839.jpg,Log-20220123-124034 Data Log,22839,val
2064,/home/admin/data/esmart_wip/20210715_091801_19188.jpg,20210715091801,19188,val
5551,/home/admin/data/esmart_wip/Log-20220120-181824 Data Log_19237.jpg,Log-20220120-181824 Data Log,19237,val
2197,/home/admin/data/esmart_wip/20210724_113301_20820.jpg,20210724113301,20820,val
1807,/home/admin/data/esmart_wip/20210711_174204_7333.jpg,20210711174204,7333,val
3879,/home/admin/data/esmart_wip/gabriel_10176.jpg,gabriel,10176,val
5498,/home/admin/data/esmart_wip/Log-20220120-181824 Data Log_1804.jpg,Log-20220120-181824 Data Log,1804,val
2041,/home/admin/data/esmart_wip/20210715_091801_17370.jpg,20210715091801,17370,val
3989,/home/admin/data/esmart_wip/gabriel_29928.jpg,gabriel,29928,val
5324,/home/admin/data/esmart_wip/Log-20220218-091055 Data Log_11750.jpg,Log-20220218-091055 Data Log,11750,val
924,/home/admin/data/esmart_wip/20210630_192517_7158.jpg,20210630192517,7158,val
3613,/home/admin/data/esmart_wip/2021_08_12_14_53_26_788.jpg,20210812145326,788,val
1324,/home/admin/data/esmart_wip/20210711_110911_27006.jpg,20210711110911,27006,val
2993,/home/admin/data/esmart_wip/20210807_104028_9264.jpg,20210807104028,9264,val
3660,/home/admin/data/esmart_wip/2021_08_26_13_42_06_5976.jpg,20210826134206,5976,val
1354,/home/admin/data/esmart_wip/20210711_110911_33366.jpg,20210711110911,33366,val
447,/home/admin/data/esmart_wip/20210630_083253_10476.jpg,20210630083253,10476,val
4887,/home/admin/data/esmart_wip/run_9_6429.jpg,run9,6429,val
1617,/home/admin/data/esmart_wip/20210711_174204_13476.jpg,20210711174204,13476,val
1553,/home/admin/data/esmart_wip/20210711_110911_58056.jpg,20210711110911,58056,val
48,/home/admin/data/esmart_wip/20210629_173500_5556.jpg,20210629173500,5556,val
5999,/home/admin/data/esmart_wip/Log-20220221-064732 Data Log_6079.jpg,Log-20220221-064732 Data Log,6079,val
613,/home/admin/data/esmart_wip/20210630_083253_38085.jpg,20210630083253,38085,val
3902,/home/admin/data/esmart_wip/gabriel_12045.jpg,gabriel,12045,val
5403,/home/admin/data/esmart_wip/Log-20220218-091055 Data Log_38751.jpg,Log-20220218-091055 Data Log,38751,val
2102,/home/admin/data/esmart_wip/20210715_175810_17112.jpg,20210715175810,17112,val
894,/home/admin/data/esmart_wip/20210630_192517_4002.jpg,20210630192517,4002,val
5243,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_20372.jpg,Log-20220120-180147 Data Log,20372,val
1371,/home/admin/data/esmart_wip/20210711_110911_34302.jpg,20210711110911,34302,val
6700,/home/selim/Desktop/esmart-ai-datasets/data/esmart_wip/Log-20220318-064528 Data Log_2575.jpg,Log-20220318-064528 Data Log,2575,val
5898,/home/admin/data/esmart_wip/Log-20220123-124034 Data Log_42359.jpg,Log-20220123-124034 Data Log,42359,val
2298,/home/admin/data/esmart_wip/20210724_133321_20058.jpg,20210724133321,20058,val
5548,/home/admin/data/esmart_wip/Log-20220120-181824 Data Log_17204.jpg,Log-20220120-181824 Data Log,17204,val
617,/home/admin/data/esmart_wip/20210630_083253_38127.jpg,20210630083253,38127,val
3376,/home/admin/data/esmart_wip/20211130_080737_35785.0.jpg,20211130080737,35785,val
6349,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-143049 Data Log_7052.jpg,Log-20220121-143049 Data Log,7052,val
4845,/home/admin/data/esmart_wip/run_9_3579.jpg,run9,3579,val
5470,/home/admin/data/esmart_wip/Log-20220218-142917 Data Log_25.jpg,Log-20220218-142917 Data Log,25,val
1971,/home/admin/data/esmart_wip/20210715_085351_41370.jpg,20210715085351,41370,val
5098,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_2372.jpg,Log-20220120-180147 Data Log,2372,val
2523,/home/admin/data/esmart_wip/20210724_141043_19008.jpg,20210724141043,19008,val
5221,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_18422.jpg,Log-20220120-180147 Data Log,18422,val
660,/home/admin/data/esmart_wip/20210630_083253_48207.jpg,20210630083253,48207,val
6386,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220326-183856 Data Log_4424.jpg,Log-20220326-183856 Data Log,4424,val
2734,/home/admin/data/esmart_wip/20210807_104028_13650.jpg,20210807104028,13650,val
1281,/home/admin/data/esmart_wip/20210711_110911_13332.jpg,20210711110911,13332,val
6626,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220219-161929 Data Log_27336.jpg,Log-20220219-161929 Data Log,27336,val
1382,/home/admin/data/esmart_wip/20210711_110911_35868.jpg,20210711110911,35868,val
1449,/home/admin/data/esmart_wip/20210711_110911_42342.jpg,20210711110911,42342,val
6312,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-143049 Data Log_2247.jpg,Log-20220121-143049 Data Log,2247,val
2923,/home/admin/data/esmart_wip/20210807_104028_35322.jpg,20210807104028,35322,val
4575,/home/admin/data/esmart_wip/run_5_3996.jpg,run5,3996,val
1049,/home/admin/data/esmart_wip/20210630_202648_13542.jpg,20210630202648,13542,val
2346,/home/admin/data/esmart_wip/20210724_133321_25350.jpg,20210724133321,25350,val
4203,/home/admin/data/esmart_wip/out_21270.jpg,out,21270,val
5739,/home/admin/data/esmart_wip/Log-20220130-104657 Data Log_39899.jpg,Log-20220130-104657 Data Log,39899,val
1401,/home/admin/data/esmart_wip/20210711_110911_38382.jpg,20210711110911,38382,val
2286,/home/admin/data/esmart_wip/20210724_133321_17832.jpg,20210724133321,17832,val
5032,/home/admin/data/esmart_wip/Log-20220120-162548 Data Log_20323.jpg,Log-20220120-162548 Data Log,20323,val
1322,/home/admin/data/esmart_wip/20210711_110911_26934.jpg,20210711110911,26934,val
435,/home/admin/data/esmart_wip/20210630_055611_8340.jpg,20210630055611,8340,val
5220,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_18416.jpg,Log-20220120-180147 Data Log,18416,val
3070,/home/admin/data/esmart_wip/20211129_193841_75913.0.jpg,20211129193841,75913,val
5129,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_6422.jpg,Log-20220120-180147 Data Log,6422,val
658,/home/admin/data/esmart_wip/20210630_083253_48177.jpg,20210630083253,48177,val
5059,/home/admin/data/esmart_wip/Log-20220120-162548 Data Log_25889.jpg,Log-20220120-162548 Data Log,25889,val
4237,/home/admin/data/esmart_wip/out_25885.jpg,out,25885,val
4112,/home/admin/data/esmart_wip/out_13486.jpg,out,13486,val
3539,/home/admin/data/esmart_wip/2021_08_12_14_53_26_3220.jpg,20210812145326,3220,val
3799,/home/admin/data/esmart_wip/2021_11_23_alex_dashcam_52504.0.jpg,20211123alexdashcam,52504,val
5477,/home/admin/data/esmart_wip/Log-20220218-142917 Data Log_2211.jpg,Log-20220218-142917 Data Log,2211,val
2537,/home/admin/data/esmart_wip/20210724_141043_20478.jpg,20210724141043,20478,val
2129,/home/admin/data/esmart_wip/20210715_175810_5994.jpg,20210715175810,5994,val
1182,/home/admin/data/esmart_wip/20210630_202648_28116.jpg,20210630202648,28116,val
5672,/home/admin/data/esmart_wip/Log-20220130-104657 Data Log_21531.jpg,Log-20220130-104657 Data Log,21531,val
6245,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-134942 Data Log_11057.jpg,Log-20220121-134942 Data Log,11057,val
3475,/home/admin/data/esmart_wip/20211130_080737_781.0.jpg,20211130080737,781,val
533,/home/admin/data/esmart_wip/20210630_083253_27534.jpg,20210630083253,27534,val
1251,/home/admin/data/esmart_wip/20210630_202648_7902.jpg,20210630202648,7902,val
3124,/home/admin/data/esmart_wip/20211129_205422_11283.0.jpg,20211129205422,11283,val
2042,/home/admin/data/esmart_wip/20210715_091801_17454.jpg,20210715091801,17454,val
923,/home/admin/data/esmart_wip/20210630_192517_7122.jpg,20210630192517,7122,val
2206,/home/admin/data/esmart_wip/20210724_113301_3756.jpg,20210724113301,3756,val
89,/home/admin/data/esmart_wip/20210629_173500_9270.jpg,20210629173500,9270,val
2509,/home/admin/data/esmart_wip/20210724_141043_15066.jpg,20210724141043,15066,val
1223,/home/admin/data/esmart_wip/20210630_202648_36780.jpg,20210630202648,36780,val
1472,/home/admin/data/esmart_wip/20210711_110911_44430.jpg,20210711110911,44430,val
1975,/home/admin/data/esmart_wip/20210715_085351_41448.jpg,20210715085351,41448,val
4637,/home/admin/data/esmart_wip/run_5_7897.jpg,run5,7897,val
4329,/home/admin/data/esmart_wip/out_34255.jpg,out,34255,val
72,/home/admin/data/esmart_wip/20210629_173500_7899.jpg,20210629173500,7899,val
3578,/home/admin/data/esmart_wip/2021_08_12_14_53_26_5752.jpg,20210812145326,5752,val
4874,/home/admin/data/esmart_wip/run_9_6043.jpg,run9,6043,val
1549,/home/admin/data/esmart_wip/20210711_110911_56676.jpg,20210711110911,56676,val
320,/home/admin/data/esmart_wip/20210630_055611_21198.jpg,20210630055611,21198,val
5150,/home/admin/data/esmart_wip/Log-20220120-180147 Data Log_8300.jpg,Log-20220120-180147 Data Log,8300,val
2853,/home/admin/data/esmart_wip/20210807_104028_26568.jpg,20210807104028,26568,val
2980,/home/admin/data/esmart_wip/20210807_104028_8628.jpg,20210807104028,8628,val
105,/home/admin/data/esmart_wip/20210629_174553_10113.jpg,20210629174553,10113,val
518,/home/admin/data/esmart_wip/20210630_083253_25470.jpg,20210630083253,25470,val
2147,/home/admin/data/esmart_wip/20210724_113301_10260.jpg,20210724113301,10260,val
2690,/home/admin/data/esmart_wip/20210724_141043_7128.jpg,20210724141043,7128,val
2665,/home/admin/data/esmart_wip/20210724_141043_4410.jpg,20210724141043,4410,val
2877,/home/admin/data/esmart_wip/20210807_104028_3036.jpg,20210807104028,3036,val
6350,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-143049 Data Log_7083.jpg,Log-20220121-143049 Data Log,7083,val
4981,/home/admin/data/esmart_wip/Log-20220120-162548 Data Log_2953.jpg,Log-20220120-162548 Data Log,2953,val
4326,/home/admin/data/esmart_wip/out_34225.jpg,out,34225,val
1805,/home/admin/data/esmart_wip/20210711_174204_6775.jpg,20210711174204,6775,val
3807,/home/admin/data/esmart_wip/2021_11_23_alex_dashcam_5863.0.jpg,20211123alexdashcam,5863,val
2241,/home/admin/data/esmart_wip/20210724_113301_9540.jpg,20210724113301,9540,val
1428,/home/admin/data/esmart_wip/20210711_110911_40650.jpg,20210711110911,40650,val
3724,/home/admin/data/esmart_wip/2021_11_23_alex_dashcam_1561.0.jpg,20211123alexdashcam,1561,val
2337,/home/admin/data/esmart_wip/20210724_133321_23856.jpg,20210724133321,23856,val
5321,/home/admin/data/esmart_wip/Log-20220218-091055 Data Log_11654.jpg,Log-20220218-091055 Data Log,11654,val
3745,/home/admin/data/esmart_wip/2021_11_23_alex_dashcam_2263.0.jpg,20211123alexdashcam,2263,val
695,/home/admin/data/esmart_wip/20210630_083253_8691.jpg,20210630083253,8691,val
958,/home/admin/data/esmart_wip/20210630_192517_8814.jpg,20210630192517,8814,val
1336,/home/admin/data/esmart_wip/20210711_110911_31518.jpg,20210711110911,31518,val
5995,/home/admin/data/esmart_wip/Log-20220221-064732 Data Log_4747.jpg,Log-20220221-064732 Data Log,4747,val
3172,/home/admin/data/esmart_wip/20211129_205422_14733.0.jpg,20211129205422,14733,val
704,/home/admin/data/esmart_wip/20210630_083253_9261.jpg,20210630083253,9261,val
2946,/home/admin/data/esmart_wip/20210807_104028_6306.jpg,20210807104028,6306,val
2974,/home/admin/data/esmart_wip/20210807_104028_8442.jpg,20210807104028,8442,val
585,/home/admin/data/esmart_wip/20210630_083253_35214.jpg,20210630083253,35214,val
820,/home/admin/data/esmart_wip/20210630_192517_10572.jpg,20210630192517,10572,val
2777,/home/admin/data/esmart_wip/20210807_104028_16050.jpg,20210807104028,16050,val
40,/home/admin/data/esmart_wip/20210629_173500_5319.jpg,20210629173500,5319,val
3599,/home/admin/data/esmart_wip/2021_08_12_14_53_26_620.jpg,20210812145326,620,val
3553,/home/admin/data/esmart_wip/2021_08_12_14_53_26_4707.jpg,20210812145326,4707,val
2630,/home/admin/data/esmart_wip/20210724_141043_39198.jpg,20210724141043,39198,val
3161,/home/admin/data/esmart_wip/20211129_205422_1453.0.jpg,20211129205422,1453,val
1270,/home/admin/data/esmart_wip/20210630_202648_9216.jpg,20210630202648,9216,val
1712,/home/admin/data/esmart_wip/20210711_174204_26574.jpg,20210711174204,26574,val
1843,/home/admin/data/esmart_wip/20210715_085351_11358.jpg,20210715085351,11358,val
1701,/home/admin/data/esmart_wip/20210711_174204_2508.jpg,20210711174204,2508,val
4700,/home/admin/data/esmart_wip/run_7_1929.jpg,run7,1929,val
3450,/home/admin/data/esmart_wip/20211130_080737_49093.0.jpg,20211130080737,49093,val
2828,/home/admin/data/esmart_wip/20210807_104028_21780.jpg,20210807104028,21780,val
3170,/home/admin/data/esmart_wip/20211129_205422_14721.0.jpg,20211129205422,14721,val
6237,/home/raphael/esmart/esmart-ai-datasets/data/esmart_wip/Log-20220121-134942 Data Log_5409.jpg,Log-20220121-134942 Data Log,5409,val
1900,/home/admin/data/esmart_wip/20210715_085351_24444.jpg,20210715085351,24444,val
59,/home/admin/data/esmart_wip/20210629_173500_6912.jpg,20210629173500,6912,val
1810,/home/admin/data/esmart_wip/20210711_174204_7440.jpg,20210711174204,7440,val
3914,/home/admin/data/esmart_wip/gabriel_14988.jpg,gabriel,14988,val
2141,/home/admin/data/esmart_wip/20210715_175810_9720.jpg,20210715175810,9720,val
3245,/home/admin/data/esmart_wip/20211129_205422_2131.0.jpg,20211129205422,2131,val
4043,/home/admin/data/esmart_wip/out_10644.jpg,out,10644,val
5524,/home/admin/data/esmart_wip/Log-20220120-181824 Data Log_14454.jpg,Log-20220120-181824 Data Log,14454,val
1138,/home/admin/data/esmart_wip/20210630_202648_24300.jpg,20210630202648,24300,val
3557,/home/admin/data/esmart_wip/2021_08_12_14_53_26_4717.jpg,20210812145326,4717,val
3930,/home/admin/data/esmart_wip/gabriel_20319.jpg,gabriel,20319,val
5040,/home/admin/data/esmart_wip/Log-20220120-162548 Data Log_21346.jpg,Log-20220120-162548 Data Log,21346,val
2821,/home/admin/data/esmart_wip/20210807_104028_20970.jpg,20210807104028,20970,val
1262,/home/admin/data/esmart_wip/20210630_202648_8712.jpg,20210630202648,8712,val
5613,/home/admin/data/esmart_wip/Log-20220130-104657 Data Log_9803.jpg,Log-20220130-104657 Data Log,9803,val
593,/home/admin/data/esmart_wip/20210630_083253_36042.jpg,20210630083253,36042,val
618,/home/admin/data/esmart_wip/20210630_083253_38133.jpg,20210630083253,38133,val
1566,/home/admin/data/esmart_wip/20210711_110911_5910.jpg,20210711110911,5910,val
2178,/home/admin/data/esmart_wip/20210724_113301_15996.jpg,20210724113301,15996,val
5496,/home/admin/data/esmart_wip/Log-20220120-181824 Data Log_211.jpg,Log-20220120-181824 Data Log,211,val
3678,/home/admin/data/esmart_wip/2021_08_26_13_42_06_8708.jpg,20210826134206,8708,val
594,/home/admin/data/esmart_wip/20210630_083253_36072.jpg,20210630083253,36072,val
2045,/home/admin/data/esmart_wip/20210715_091801_18156.jpg,20210715091801,18156,val
3926,/home/admin/data/esmart_wip/gabriel_19065.jpg,gabriel,19065,val
3208,/home/admin/data/esmart_wip/20211129_205422_17055.0.jpg,20211129205422,17055,val
